week_start,region,country,advertiser_segment,campaign_objective,ad_product,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpc,cpm,cpa,roas,d30_retention,advertiser_cohort,retained_advertisers_d30
2025-11-03,North America,United States,Agency,Lead Generation,Spark Ads,1015.14,103878,2093,166,8168.92,0.02015,0.07931,0.49,9.77,6.12,8.047,1.0,1,1
2025-11-03,North America,United States,Agency,Traffic,Smart Performance Campaign,866.46,116467,1884,93,4849.72,0.01618,0.04936,0.46,7.44,9.32,5.597,1.0,1,1
2025-11-03,North America,United States,Enterprise,App Installs,Smart Performance Campaign,1242.13,137657,1586,155,9381.29,0.01152,0.09773,0.78,9.02,8.01,7.553,0.0,1,0
2025-11-03,North America,United States,Enterprise,Catalog Sales,Catalog Ads,1767.8,156088,2659,279,21886.66,0.01704,0.10493,0.66,11.33,6.34,12.381,1.0,1,1
2025-11-03,North America,United States,Enterprise,Catalog Sales,Smart Performance Campaign,1920.82,154328,2086,222,20029.79,0.01352,0.10642,0.92,12.45,8.65,10.428,0.0,1,0
2025-11-03,North America,United States,Enterprise,Catalog Sales,Spark Ads,1737.25,162727,2918,266,22162.5,0.01793,0.09116,0.6,10.68,6.53,12.757,1.0,1,1
2025-11-03,North America,United States,Enterprise,Conversions,Catalog Ads,2699.27,242672,3616,456,36255.97,0.0149,0.12611,0.75,11.12,5.92,13.432,1.0,2,2
2025-11-03,North America,United States,Enterprise,Conversions,Spark Ads,4952.44,467015,7005,749,62710.47,0.015,0.10692,0.71,10.6,6.61,12.663,0.5,4,2
2025-11-03,North America,United States,Enterprise,Lead Generation,Lead Gen Forms,976.77,139334,1745,234,12111.28,0.01252,0.1341,0.56,7.01,4.17,12.399,0.0,1,0
2025-11-03,North America,United States,Enterprise,Traffic,App Promotion,888.13,133095,2198,86,4827.05,0.01651,0.03913,0.4,6.67,10.33,5.435,1.0,1,1
2025-11-03,North America,United States,Mid-Market,App Installs,App Promotion,794.07,80654,952,45,2401.9,0.0118,0.04727,0.83,9.85,17.65,3.025,1.0,1,1
2025-11-03,North America,United States,Mid-Market,Catalog Sales,Smart Performance Campaign,1431.38,131108,2156,190,14273.78,0.01644,0.08813,0.66,10.92,7.53,9.972,1.0,2,2
2025-11-03,North America,United States,Mid-Market,Conversions,Spark Ads,822.86,69650,1093,118,9018.62,0.01569,0.10796,0.75,11.81,6.97,10.96,1.0,1,1
2025-11-03,North America,United States,Mid-Market,Lead Generation,Lead Gen Forms,1332.23,164672,2417,215,10674.83,0.01468,0.08895,0.55,8.09,6.2,8.013,0.0,2,0
2025-11-03,North America,United States,Mid-Market,Lead Generation,Smart Performance Campaign,4391.23,468207,6920,694,34417.88,0.01478,0.10029,0.63,9.38,6.33,7.838,0.5,6,3
2025-11-03,North America,United States,Mid-Market,Traffic,App Promotion,444.44,66940,1303,53,2439.04,0.01947,0.04068,0.34,6.64,8.39,5.488,0.0,1,0
2025-11-03,North America,United States,Mid-Market,Traffic,Smart Performance Campaign,570.02,71851,1087,50,2150.99,0.01513,0.046,0.52,7.93,11.4,3.774,1.0,1,1
2025-11-03,North America,United States,Mid-Market,Traffic,Spark Ads,564.6,87249,2083,90,3453.5,0.02387,0.04321,0.27,6.47,6.27,6.117,0.0,1,0
2025-11-03,North America,United States,SMB,App Installs,App Promotion,467.32,56847,631,24,874.12,0.0111,0.03803,0.74,8.22,19.47,1.87,0.0,1,0
2025-11-03,North America,United States,SMB,App Installs,Spark Ads,1002.08,105040,1637,79,3174.08,0.01558,0.04826,0.61,9.54,12.68,3.167,1.0,2,2
2025-11-03,North America,United States,SMB,Catalog Sales,Catalog Ads,894.0,85422,1583,130,7345.1,0.01853,0.08212,0.56,10.47,6.88,8.216,0.5,2,1
2025-11-03,North America,United States,SMB,Catalog Sales,Spark Ads,417.12,47080,781,62,3623.58,0.01659,0.07939,0.53,8.86,6.73,8.687,1.0,1,1
2025-11-03,North America,United States,SMB,Conversions,Catalog Ads,1166.51,94075,1278,113,5625.91,0.01358,0.08842,0.91,12.4,10.32,4.823,1.0,2,2
2025-11-03,North America,United States,SMB,Conversions,Smart Performance Campaign,1732.88,141595,1966,175,8564.61,0.01388,0.08901,0.88,12.24,9.9,4.942,0.667,3,2
2025-11-03,North America,United States,SMB,Lead Generation,Spark Ads,482.01,54747,1034,66,2422.13,0.01889,0.06383,0.47,8.8,7.3,5.025,0.0,1,0
2025-11-03,North America,United States,SMB,Traffic,App Promotion,638.94,99473,1652,51,1605.14,0.01661,0.03087,0.39,6.42,12.53,2.512,0.0,2,0
2025-11-03,North America,United States,SMB,Traffic,Smart Performance Campaign,880.61,101042,1946,75,2439.93,0.01926,0.03854,0.45,8.72,11.74,2.771,1.0,2,2
2025-11-03,North America,United States,SMB,Traffic,Spark Ads,346.72,42692,850,34,892.36,0.01991,0.04,0.41,8.12,10.2,2.574,1.0,1,1
2025-11-10,Asia Pacific,Australia,Enterprise,Catalog Sales,Catalog Ads,572.96,51671,889,118,10843.12,0.01721,0.13273,0.64,11.09,4.86,18.925,1.0,1,1
2025-11-10,Asia Pacific,Australia,Enterprise,Conversions,Smart Performance Campaign,731.8,68301,904,120,8739.07,0.01324,0.13274,0.81,10.71,6.1,11.942,1.0,1,1
2025-11-10,Asia Pacific,Australia,Enterprise,Lead Generation,Spark Ads,622.86,62951,937,74,3572.78,0.01488,0.07898,0.66,9.89,8.42,5.736,1.0,1,1
2025-11-10,Asia Pacific,Australia,Mid-Market,App Installs,Spark Ads,294.13,27097,412,25,992.48,0.0152,0.06068,0.71,10.85,11.77,3.374,0.0,1,0
2025-11-10,Asia Pacific,Australia,Mid-Market,Catalog Sales,Catalog Ads,440.24,43028,667,70,3713.48,0.0155,0.10495,0.66,10.23,6.29,8.435,0.0,1,0
2025-11-10,Asia Pacific,Australia,Mid-Market,Conversions,Catalog Ads,772.29,68767,1039,103,6659.94,0.01511,0.09913,0.74,11.23,7.5,8.624,0.5,2,1
2025-11-10,Asia Pacific,Australia,Mid-Market,Conversions,Smart Performance Campaign,1505.34,129416,1762,173,10115.39,0.01362,0.09818,0.85,11.63,8.7,6.72,0.0,3,0
2025-11-10,Asia Pacific,Australia,Mid-Market,Conversions,Spark Ads,787.24,74762,1105,84,4846.85,0.01478,0.07602,0.71,10.53,9.37,6.157,0.0,2,0
2025-11-10,Asia Pacific,Australia,Mid-Market,Lead Generation,Spark Ads,340.64,42569,671,48,2218.14,0.01576,0.07154,0.51,8.0,7.1,6.512,1.0,1,1
2025-11-10,Asia Pacific,Australia,Mid-Market,Traffic,Smart Performance Campaign,297.65,32032,626,33,1102.01,0.01954,0.05272,0.48,9.29,9.02,3.702,1.0,1,1
2025-11-10,Asia Pacific,Australia,Mid-Market,Traffic,Spark Ads,268.4,38075,682,35,1448.45,0.01791,0.05132,0.39,7.05,7.67,5.397,0.0,1,0
2025-11-10,Asia Pacific,Australia,SMB,App Installs,App Promotion,287.89,27332,364,15,576.86,0.01332,0.04121,0.79,10.53,19.19,2.004,0.0,1,0
2025-11-10,Asia Pacific,Australia,SMB,App Installs,Spark Ads,207.52,21434,343,17,547.17,0.016,0.04956,0.61,9.68,12.21,2.637,0.0,1,0
2025-11-10,Asia Pacific,Australia,SMB,Catalog Sales,Catalog Ads,354.23,29389,486,31,1411.21,0.01654,0.06379,0.73,12.05,11.43,3.984,1.0,1,1
2025-11-10,Asia Pacific,Australia,SMB,Catalog Sales,Spark Ads,455.84,47276,770,48,2281.96,0.01629,0.06234,0.59,9.64,9.5,5.006,0.5,2,1
2025-11-10,Asia Pacific,Australia,SMB,Conversions,Catalog Ads,259.28,23422,348,21,917.83,0.01486,0.06034,0.75,11.07,12.35,3.54,0.0,1,0
2025-11-10,Asia Pacific,Australia,SMB,Conversions,Smart Performance Campaign,448.65,41203,541,42,1889.11,0.01313,0.07763,0.83,10.89,10.68,4.211,0.0,2,0
2025-11-10,Asia Pacific,Australia,SMB,Conversions,Spark Ads,427.65,40769,596,47,2299.44,0.01462,0.07886,0.72,10.49,9.1,5.377,0.5,2,1
2025-11-10,Asia Pacific,Australia,SMB,Lead Generation,Lead Gen Forms,425.31,53336,704,41,1259.56,0.0132,0.05824,0.6,7.97,10.37,2.962,0.5,2,1
2025-11-10,Asia Pacific,Australia,SMB,Traffic,Smart Performance Campaign,443.57,50344,865,32,894.74,0.01718,0.03699,0.51,8.81,13.86,2.017,1.0,2,2
2025-11-10,Asia Pacific,Australia,SMB,Traffic,Spark Ads,196.81,24767,423,12,376.86,0.01708,0.02837,0.47,7.95,16.4,1.915,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Agency,App Installs,App Promotion,1456.66,161860,2276,108,4529.9,0.01406,0.04745,0.64,9.0,13.49,3.11,1.0,2,2
2025-11-10,Asia Pacific,Indonesia,Agency,App Installs,Smart Performance Campaign,697.71,72968,919,57,2357.08,0.01259,0.06202,0.76,9.56,12.24,3.378,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Agency,App Installs,Spark Ads,628.02,57062,778,49,1786.48,0.01363,0.06298,0.81,11.01,12.82,2.845,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Agency,Catalog Sales,Smart Performance Campaign,1497.87,148855,2097,205,12997.31,0.01409,0.09776,0.71,10.06,7.31,8.677,0.5,2,1
2025-11-10,Asia Pacific,Indonesia,Agency,Conversions,Catalog Ads,785.26,65927,965,89,4567.37,0.01464,0.09223,0.81,11.91,8.82,5.816,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,Agency,Lead Generation,Lead Gen Forms,1232.94,147706,1957,166,6394.1,0.01325,0.08482,0.63,8.35,7.43,5.186,0.5,2,1
2025-11-10,Asia Pacific,Indonesia,Agency,Lead Generation,Smart Performance Campaign,520.95,60508,709,60,2300.73,0.01172,0.08463,0.73,8.61,8.68,4.416,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Agency,Lead Generation,Spark Ads,560.47,61848,918,73,3599.84,0.01484,0.07952,0.61,9.06,7.68,6.423,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,Agency,Traffic,App Promotion,1030.43,124372,2004,81,3123.07,0.01611,0.04042,0.51,8.29,12.72,3.031,0.5,2,1
2025-11-10,Asia Pacific,Indonesia,Agency,Traffic,Spark Ads,1386.71,177084,3290,160,4974.23,0.01858,0.04863,0.42,7.83,8.67,3.587,0.5,2,1
2025-11-10,Asia Pacific,Indonesia,Enterprise,App Installs,App Promotion,872.23,104436,1176,62,3345.04,0.01126,0.05272,0.74,8.35,14.07,3.835,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Enterprise,Catalog Sales,Catalog Ads,901.31,76789,1148,94,6207.3,0.01495,0.08188,0.79,11.74,9.59,6.887,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,Enterprise,Conversions,Smart Performance Campaign,2210.29,190792,2191,274,16450.92,0.01148,0.12506,1.01,11.58,8.07,7.443,0.5,2,1
2025-11-10,Asia Pacific,Indonesia,Enterprise,Lead Generation,Smart Performance Campaign,645.29,78444,1003,111,5301.85,0.01279,0.11067,0.64,8.23,5.81,8.216,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Enterprise,Traffic,App Promotion,604.24,89396,1181,43,1581.25,0.01321,0.03641,0.51,6.76,14.05,2.617,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Mid-Market,App Installs,Smart Performance Campaign,535.8,53082,721,40,1337.8,0.01358,0.05548,0.74,10.09,13.39,2.497,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Catalog Ads,1393.87,131138,1789,151,7753.34,0.01364,0.0844,0.78,10.63,9.23,5.562,0.0,2,0
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Smart Performance Campaign,754.11,66361,885,67,3820.11,0.01334,0.07571,0.85,11.36,11.26,5.066,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Spark Ads,2018.85,181127,2629,169,9461.28,0.01451,0.06428,0.77,11.15,11.95,4.686,0.333,3,1
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Conversions,Catalog Ads,500.8,49511,538,48,2855.44,0.01087,0.08922,0.93,10.11,10.43,5.702,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Conversions,Smart Performance Campaign,1604.22,132617,1608,155,8416.01,0.01213,0.09639,1.0,12.1,10.35,5.246,1.0,3,3
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Conversions,Spark Ads,687.23,68150,846,68,2998.96,0.01241,0.08038,0.81,10.08,10.11,4.364,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Lead Generation,Spark Ads,335.5,39588,648,50,1824.47,0.01637,0.07716,0.52,8.47,6.71,5.438,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,Mid-Market,Traffic,Smart Performance Campaign,1155.79,128325,1999,93,2897.09,0.01558,0.04652,0.58,9.01,12.43,2.507,0.5,2,1
2025-11-10,Asia Pacific,Indonesia,SMB,App Installs,Spark Ads,424.66,38914,452,19,549.62,0.01162,0.04204,0.94,10.91,22.35,1.294,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,SMB,Conversions,Catalog Ads,416.75,37387,372,27,943.46,0.00995,0.07258,1.12,11.15,15.44,2.264,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,SMB,Conversions,Smart Performance Campaign,348.39,29637,349,22,963.97,0.01178,0.06304,1.0,11.76,15.84,2.767,1.0,1,1
2025-11-10,Asia Pacific,Indonesia,SMB,Lead Generation,Smart Performance Campaign,311.32,30884,367,20,610.81,0.01188,0.0545,0.85,10.08,15.57,1.962,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,SMB,Lead Generation,Spark Ads,362.85,36889,476,29,888.34,0.0129,0.06092,0.76,9.84,12.51,2.448,0.0,1,0
2025-11-10,Asia Pacific,Indonesia,SMB,Traffic,App Promotion,255.99,34161,542,15,398.55,0.01587,0.02768,0.47,7.49,17.07,1.557,0.0,1,0
2025-11-10,Asia Pacific,Japan,Agency,App Installs,App Promotion,1030.44,131067,1855,102,4749.55,0.01415,0.05499,0.56,7.86,10.1,4.609,0.5,2,1
2025-11-10,Asia Pacific,Japan,Agency,App Installs,Spark Ads,871.87,99322,1355,88,4748.49,0.01364,0.06494,0.64,8.78,9.91,5.446,0.0,2,0
2025-11-10,Asia Pacific,Japan,Agency,Catalog Sales,Smart Performance Campaign,794.65,71642,1276,149,13156.39,0.01781,0.11677,0.62,11.09,5.33,16.556,0.0,1,0
2025-11-10,Asia Pacific,Japan,Agency,Catalog Sales,Spark Ads,514.57,52328,827,88,7835.3,0.0158,0.10641,0.62,9.83,5.85,15.227,1.0,1,1
2025-11-10,Asia Pacific,Japan,Agency,Conversions,Catalog Ads,1567.76,135263,1641,196,16334.57,0.01213,0.11944,0.96,11.59,8.0,10.419,0.5,2,1
2025-11-10,Asia Pacific,Japan,Agency,Conversions,Smart Performance Campaign,1458.44,138365,1958,230,18200.18,0.01415,0.11747,0.74,10.54,6.34,12.479,0.0,2,0
2025-11-10,Asia Pacific,Japan,Agency,Conversions,Spark Ads,2948.87,268937,4080,346,24893.68,0.01517,0.0848,0.72,10.96,8.52,8.442,0.75,4,3
2025-11-10,Asia Pacific,Japan,Agency,Lead Generation,Smart Performance Campaign,613.91,61127,1029,114,6453.57,0.01683,0.11079,0.6,10.04,5.39,10.512,0.0,1,0
2025-11-10,Asia Pacific,Japan,Agency,Lead Generation,Spark Ads,1528.07,164066,2793,222,11067.27,0.01702,0.07948,0.55,9.31,6.88,7.243,0.5,2,1
2025-11-10,Asia Pacific,Japan,Agency,Traffic,Smart Performance Campaign,667.7,77222,1238,56,2154.15,0.01603,0.04523,0.54,8.65,11.92,3.226,1.0,1,1
2025-11-10,Asia Pacific,Japan,Agency,Traffic,Spark Ads,438.97,56495,1351,62,2753.17,0.02391,0.04589,0.32,7.77,7.08,6.272,1.0,1,1
2025-11-10,Asia Pacific,Japan,Enterprise,App Installs,App Promotion,875.78,88244,1231,79,4526.03,0.01395,0.06418,0.71,9.92,11.09,5.168,1.0,1,1
2025-11-10,Asia Pacific,Japan,Enterprise,Catalog Sales,Smart Performance Campaign,984.99,80041,1071,133,12870.26,0.01338,0.12418,0.92,12.31,7.41,13.066,0.0,1,0
2025-11-10,Asia Pacific,Japan,Enterprise,Lead Generation,Lead Gen Forms,554.86,77618,1076,93,5283.08,0.01386,0.08643,0.52,7.15,5.97,9.521,1.0,1,1
2025-11-10,Asia Pacific,Japan,Enterprise,Traffic,Smart Performance Campaign,679.42,90857,1453,91,4652.14,0.01599,0.06263,0.47,7.48,7.47,6.847,0.0,1,0
2025-11-10,Asia Pacific,Japan,Mid-Market,Conversions,Catalog Ads,1292.96,109983,1591,152,10997.49,0.01447,0.09554,0.81,11.76,8.51,8.506,0.0,2,0
2025-11-10,Asia Pacific,Japan,SMB,App Installs,App Promotion,195.56,24457,316,14,532.84,0.01292,0.0443,0.62,8.0,13.97,2.725,0.0,1,0
2025-11-10,Asia Pacific,Japan,SMB,App Installs,Smart Performance Campaign,224.0,25582,296,17,585.57,0.01157,0.05743,0.76,8.76,13.18,2.614,0.0,1,0
2025-11-10,Asia Pacific,Japan,SMB,App Installs,Spark Ads,270.86,25396,312,15,595.81,0.01229,0.04808,0.87,10.67,18.06,2.2,1.0,1,1
2025-11-10,Asia Pacific,Japan,SMB,Catalog Sales,Spark Ads,414.47,35848,503,26,1157.06,0.01403,0.05169,0.82,11.56,15.94,2.792,0.0,1,0
2025-11-10,Asia Pacific,Japan,SMB,Conversions,Spark Ads,684.11,59327,734,57,2648.46,0.01237,0.07766,0.93,11.53,12.0,3.871,0.5,2,1
2025-11-10,Asia Pacific,Japan,SMB,Lead Generation,Lead Gen Forms,193.63,27164,388,26,909.56,0.01428,0.06701,0.5,7.13,7.45,4.697,0.0,1,0
2025-11-10,Asia Pacific,Japan,SMB,Lead Generation,Smart Performance Campaign,295.23,34549,496,32,1156.62,0.01436,0.06452,0.6,8.55,9.23,3.918,0.0,1,0
2025-11-10,Asia Pacific,Japan,SMB,Traffic,App Promotion,209.91,25338,377,11,385.79,0.01488,0.02918,0.56,8.28,19.08,1.838,0.0,1,0
2025-11-10,Asia Pacific,Japan,SMB,Traffic,Smart Performance Campaign,291.78,34074,460,20,625.93,0.0135,0.04348,0.63,8.56,14.59,2.145,0.0,1,0
2025-11-10,Asia Pacific,South Korea,Agency,App Installs,Spark Ads,530.24,63509,912,68,3442.12,0.01436,0.07456,0.58,8.35,7.8,6.492,1.0,1,1
2025-11-10,Asia Pacific,South Korea,Agency,Catalog Sales,Spark Ads,544.26,57048,827,65,4835.05,0.0145,0.0786,0.66,9.54,8.37,8.884,0.0,1,0
2025-11-10,Asia Pacific,South Korea,Agency,Conversions,Catalog Ads,2292.44,196994,2784,296,22857.42,0.01413,0.10632,0.82,11.64,7.74,9.971,1.0,3,3
2025-11-10,Asia Pacific,South Korea,Agency,Conversions,Spark Ads,526.92,44967,761,75,5114.6,0.01692,0.09855,0.69,11.72,7.03,9.707,0.0,1,0
2025-11-10,Asia Pacific,South Korea,Enterprise,App Installs,Smart Performance Campaign,1039.29,88737,967,80,4248.11,0.0109,0.08273,1.07,11.71,12.99,4.088,1.0,1,1
2025-11-10,Asia Pacific,South Korea,Enterprise,Catalog Sales,Spark Ads,537.29,56589,731,68,5951.36,0.01292,0.09302,0.74,9.49,7.9,11.077,1.0,1,1
2025-11-10,Asia Pacific,South Korea,Enterprise,Conversions,Catalog Ads,786.52,66738,768,105,7476.63,0.01151,0.13672,1.02,11.79,7.49,9.506,1.0,1,1
2025-11-10,Asia Pacific,South Korea,Enterprise,Conversions,Smart Performance Campaign,1659.83,138153,1775,228,16757.57,0.01285,0.12845,0.94,12.01,7.28,10.096,1.0,2,2
2025-11-10,Asia Pacific,South Korea,Enterprise,Traffic,Smart Performance Campaign,638.79,89288,1465,82,4717.03,0.01641,0.05597,0.44,7.15,7.79,7.384,1.0,1,1
2025-11-10,Asia Pacific,South Korea,Mid-Market,App Installs,Smart Performance Campaign,378.05,32109,460,36,1859.36,0.01433,0.07826,0.82,11.77,10.5,4.918,0.0,1,0
2025-11-10,Asia Pacific,South Korea,Mid-Market,Conversions,Smart Performance Campaign,421.64,38496,523,49,2908.26,0.01359,0.09369,0.81,10.95,8.6,6.897,0.0,1,0
2025-11-10,Asia Pacific,South Korea,Mid-Market,Conversions,Spark Ads,462.18,45429,595,59,3395.6,0.0131,0.09916,0.78,10.17,7.83,7.347,1.0,1,1
2025-11-10,Asia Pacific,South Korea,Mid-Market,Lead Generation,Spark Ads,337.0,32894,459,38,1843.36,0.01395,0.08279,0.73,10.25,8.87,5.47,0.0,1,0
2025-11-10,Asia Pacific,South Korea,Mid-Market,Traffic,App Promotion,796.53,96162,1697,70,2888.53,0.01765,0.04125,0.47,8.28,11.38,3.626,0.0,2,0
2025-11-10,Asia Pacific,South Korea,Mid-Market,Traffic,Spark Ads,303.35,44297,823,29,1084.53,0.01858,0.03524,0.37,6.85,10.46,3.575,1.0,1,1
2025-11-10,Asia Pacific,South Korea,SMB,App Installs,App Promotion,321.17,31402,436,21,770.26,0.01388,0.04817,0.74,10.23,15.29,2.398,1.0,1,1
2025-11-10,Asia Pacific,South Korea,SMB,App Installs,Smart Performance Campaign,247.98,24358,309,16,493.26,0.01269,0.05178,0.8,10.18,15.5,1.989,0.0,1,0
2025-11-10,Asia Pacific,South Korea,SMB,App Installs,Spark Ads,534.46,56691,809,29,1047.44,0.01427,0.03585,0.66,9.43,18.43,1.96,0.5,2,1
2025-11-10,Asia Pacific,South Korea,SMB,Catalog Sales,Smart Performance Campaign,330.65,29796,354,27,1260.83,0.01188,0.07627,0.93,11.1,12.25,3.813,0.0,1,0
2025-11-10,Asia Pacific,South Korea,SMB,Catalog Sales,Spark Ads,334.56,29829,393,24,1388.01,0.01318,0.06107,0.85,11.22,13.94,4.149,0.0,1,0
2025-11-10,Asia Pacific,South Korea,SMB,Conversions,Catalog Ads,277.63,25140,352,25,1145.03,0.014,0.07102,0.79,11.04,11.11,4.124,1.0,1,1
2025-11-10,Asia Pacific,South Korea,SMB,Conversions,Spark Ads,597.55,58425,787,46,2422.86,0.01347,0.05845,0.76,10.23,12.99,4.055,0.0,2,0
2025-11-10,Asia Pacific,South Korea,SMB,Lead Generation,Lead Gen Forms,265.49,33580,427,26,849.0,0.01272,0.06089,0.62,7.91,10.21,3.198,0.0,1,0
2025-11-10,Asia Pacific,South Korea,SMB,Lead Generation,Smart Performance Campaign,271.93,28007,379,27,978.6,0.01353,0.07124,0.72,9.71,10.07,3.599,0.0,1,0
2025-11-10,Asia Pacific,South Korea,SMB,Lead Generation,Spark Ads,695.62,74967,1221,74,2750.81,0.01629,0.06061,0.57,9.28,9.4,3.954,0.333,3,1
2025-11-10,Europe,France,Agency,App Installs,App Promotion,1229.13,136414,1529,94,4388.67,0.01121,0.06148,0.8,9.01,13.08,3.571,0.5,2,1
2025-11-10,Europe,France,Agency,App Installs,Smart Performance Campaign,715.39,63164,690,40,1803.04,0.01092,0.05797,1.04,11.33,17.88,2.52,1.0,1,1
2025-11-10,Europe,France,Agency,App Installs,Spark Ads,713.75,72160,1142,72,3477.37,0.01583,0.06305,0.62,9.89,9.91,4.872,0.0,1,0
2025-11-10,Europe,France,Agency,Conversions,Smart Performance Campaign,1515.75,128202,1670,174,9564.84,0.01303,0.10419,0.91,11.82,8.71,6.31,0.0,2,0
2025-11-10,Europe,France,Agency,Conversions,Spark Ads,737.67,61531,863,87,5236.57,0.01403,0.10081,0.85,11.99,8.48,7.099,1.0,1,1
2025-11-10,Europe,France,Agency,Lead Generation,Lead Gen Forms,609.47,67887,872,69,3185.4,0.01284,0.07913,0.7,8.98,8.83,5.227,1.0,1,1
2025-11-10,Europe,France,Agency,Traffic,Smart Performance Campaign,313.67,44639,866,51,1592.02,0.0194,0.05889,0.36,7.03,6.15,5.075,1.0,1,1
2025-11-10,Europe,France,Enterprise,App Installs,Smart Performance Campaign,820.11,91822,1066,79,3698.37,0.01161,0.07411,0.77,8.93,10.38,4.51,1.0,1,1
2025-11-10,Europe,France,Enterprise,Catalog Sales,Smart Performance Campaign,598.08,58208,823,73,5941.69,0.01414,0.0887,0.73,10.27,8.19,9.935,1.0,1,1
2025-11-10,Europe,France,Enterprise,Catalog Sales,Spark Ads,495.16,52677,763,63,5234.78,0.01448,0.08257,0.65,9.4,7.86,10.572,0.0,1,0
2025-11-10,Europe,France,Enterprise,Conversions,Catalog Ads,1881.35,158297,1909,193,13792.02,0.01206,0.1011,0.99,11.88,9.75,7.331,0.5,2,1
2025-11-10,Europe,France,Enterprise,Conversions,Spark Ads,927.96,80440,929,89,5319.17,0.01155,0.0958,1.0,11.54,10.43,5.732,0.0,1,0
2025-11-10,Europe,France,Enterprise,Lead Generation,Lead Gen Forms,1068.3,147101,1828,169,7447.37,0.01243,0.09245,0.58,7.26,6.32,6.971,0.5,2,1
2025-11-10,Europe,France,Enterprise,Lead Generation,Spark Ads,604.07,62376,990,92,4920.36,0.01587,0.09293,0.61,9.68,6.57,8.145,1.0,1,1
2025-11-10,Europe,France,Enterprise,Traffic,App Promotion,542.82,80563,1074,46,2027.48,0.01333,0.04283,0.51,6.74,11.8,3.735,0.0,1,0
2025-11-10,Europe,France,Enterprise,Traffic,Spark Ads,1225.71,171086,3001,152,6348.79,0.01754,0.05065,0.41,7.16,8.06,5.18,0.5,2,1
2025-11-10,Europe,France,Mid-Market,Catalog Sales,Catalog Ads,1090.49,101593,1584,137,7667.18,0.01559,0.08649,0.69,10.73,7.96,7.031,1.0,2,2
2025-11-10,Europe,France,Mid-Market,Catalog Sales,Smart Performance Campaign,485.5,41744,650,53,3132.88,0.01557,0.08154,0.75,11.63,9.16,6.453,0.0,1,0
2025-11-10,Europe,France,Mid-Market,Catalog Sales,Spark Ads,496.55,43715,697,46,2522.62,0.01594,0.066,0.71,11.36,10.79,5.08,1.0,1,1
2025-11-10,Europe,France,Mid-Market,Conversions,Catalog Ads,540.91,50729,729,62,3090.14,0.01437,0.08505,0.74,10.66,8.72,5.713,1.0,1,1
2025-11-10,Europe,France,Mid-Market,Conversions,Smart Performance Campaign,463.77,38865,419,38,1767.27,0.01078,0.09069,1.11,11.93,12.2,3.811,0.0,1,0
2025-11-10,Europe,France,Mid-Market,Conversions,Spark Ads,587.89,49420,762,48,3008.49,0.01542,0.06299,0.77,11.9,12.25,5.117,1.0,1,1
2025-11-10,Europe,France,Mid-Market,Lead Generation,Lead Gen Forms,225.18,32944,457,32,1537.75,0.01387,0.07002,0.49,6.84,7.04,6.829,0.0,1,0
2025-11-10,Europe,France,Mid-Market,Lead Generation,Smart Performance Campaign,496.37,48590,677,46,1710.95,0.01393,0.06795,0.73,10.22,10.79,3.447,0.0,1,0
2025-11-10,Europe,France,Mid-Market,Traffic,App Promotion,609.28,79396,1336,45,1580.1,0.01683,0.03368,0.46,7.67,13.54,2.593,1.0,2,2
2025-11-10,Europe,France,Mid-Market,Traffic,Smart Performance Campaign,282.13,32777,433,16,531.15,0.01321,0.03695,0.65,8.61,17.63,1.883,0.0,1,0
2025-11-10,Europe,France,SMB,Conversions,Smart Performance Campaign,582.56,52914,552,44,2049.88,0.01043,0.07971,1.06,11.01,13.24,3.519,0.5,2,1
2025-11-10,Europe,France,SMB,Lead Generation,Lead Gen Forms,153.48,20956,248,18,519.51,0.01183,0.07258,0.62,7.32,8.53,3.385,0.0,1,0
2025-11-10,Europe,France,SMB,Traffic,Smart Performance Campaign,283.48,31108,540,22,641.17,0.01736,0.04074,0.52,9.11,12.89,2.262,1.0,1,1
